ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;WPts;LPts;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;PSW;PSL;MaxW;MaxL;AvgW;AvgL
27;Lyon;Lyon Open;19/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Bedene A.;Goffin D.;55;13;1141;2875;7;6;6;3;;;;;;;2;0;Completed;2,5;1,53;2,46;1,62;2,9;1,62;2,43;1,56
27;Lyon;Lyon Open;19/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Khachanov K.;Majchrzak K.;26;129;2235;614;7;6;6;3;;;;;;;2;0;Completed;1,44;2,75;1,52;2,75;1,54;2,85;1,46;2,69
27;Lyon;Lyon Open;20/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Nishioka Y.;Monfils G.;60;14;1084;2703;4;6;6;3;7;6;;;;;2;1;Completed;2,75;1,44;2,83;1,49;2,9;1,53;2,73;1,45
27;Lyon;Lyon Open;20/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Gasquet R.;Schwartzman D.;52;10;1163;3465;6;3;7;5;;;;;;;2;0;Completed;3,75;1,28;3,83;1,31;4,05;1,36;3,7;1,27
27;Lyon;Lyon Open;20/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Tsitsipas S.;Paul T.;5;53;7430;1155;6;1;6;4;;;;;;;2;0;Completed;1,2;4,5;1,18;5,65;1,23;6;1,17;4,99
27;Lyon;Lyon Open;20/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Norrie C.;Thiem D.;49;4;1315;8445;6;3;6;2;;;;;;;2;0;Completed;4;1,25;4,02;1,29;4,25;1,32;3,87;1,25
27;Lyon;Lyon Open;20/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Rinderknech A.;Sinner J.;125;17;640;2500;6;7;6;2;7;5;;;;;2;1;Completed;6;1,12;6,17;1,16;6,55;1,17;5,78;1,13
27;Lyon;Lyon Open;21/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Musetti L.;Bedene A.;88;55;860;1141;6;3;7;6;;;;;;;2;0;Completed;1,57;2,37;1,61;2,47;1,68;2,5;1,58;2,37
27;Lyon;Lyon Open;21/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Tsitsipas S.;Nishioka Y.;5;60;7430;1084;6;3;6;4;;;;;;;2;0;Completed;1,04;13;1,03;17,39;1,06;17,39;1,03;12,07
27;Lyon;Lyon Open;21/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Khachanov K.;Gasquet R.;26;52;2235;1163;6;1;7;6;;;;;;;2;0;Completed;1,57;2,37;1,55;2,65;1,59;2,68;1,55;2,46
27;Lyon;Lyon Open;22/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Norrie C.;Rinderknech A.;49;125;1315;640;6;3;3;6;6;3;;;;;2;1;Completed;1,4;3;1,38;3,36;1,59;3,15;1,52;2,51
27;Lyon;Lyon Open;22/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Tsitsipas S.;Musetti L.;5;88;7430;860;4;6;6;3;6;0;;;;;2;1;Completed;1,14;5,5;1,15;6,57;1,16;6,75;1,13;5,98
27;Lyon;Lyon Open;22/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Norrie C.;Khachanov K.;49;26;1315;2235;6;1;6;1;;;;;;;2;0;Completed;1,9;1,9;1,89;2;1,96;2,03;1,86;1,93
27;Lyon;Lyon Open;23/05/2021;ATP250;Outdoor;Clay;The Final;3;Tsitsipas S.;Norrie C.;5;49;7430;1315;6;3;6;3;;;;;;;2;0;Completed;1,16;5;1,16;6,1;1,25;6,1;1,16;5,13
28;Belgrade;Belgrade Open;23/05/2021;ATP250;Outdoor;Clay;1st Round;3;Chardy J.;Sandgren T.;58;66;1123;1033;6;4;6;2;;;;;;;2;0;Completed;1,66;2,2;1,68;2,3;1,71;2,55;1,63;2,26
28;Belgrade;Belgrade Open;23/05/2021;ATP250;Outdoor;Clay;1st Round;3;Krstin P.;Kwon S.W.;285;90;198;854;6;2;3;6;6;1;;;;;2;1;Completed;6;1,12;5,86;1,17;6,5;1,18;5,74;1,14
28;Belgrade;Belgrade Open;23/05/2021;ATP250;Outdoor;Clay;1st Round;3;Coria F.;Topo M.;96;1512;808;2;4;6;6;2;6;0;;;;;2;1;Completed;1,1;7;1,14;6,49;1,15;7,55;1,12;6,36
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Moraing M.;Gerasimov E.;253;78;241;937;4;6;7;6;7;5;;;;;2;1;Completed;2,62;1,5;2,73;1,51;2,73;1,56;2,58;1,5
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Molcan A.;Medjedovic H.;255;672;237;36;6;4;6;3;;;;;;;2;0;Completed;1,3;3,5;1,35;3,47;1,41;3,6;1,31;3,37
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Cuevas P.;Kecmanovic M.;91;48;846;1384;6;3;6;2;;;;;;;2;0;Completed;2,2;1,66;2,23;1,72;2,35;1,73;2,19;1,67
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Delbonis F.;Klein L.;52;254;1170;239;3;6;6;3;6;4;;;;;2;1;Completed;1,28;3,75;1,31;3,78;1,34;3,9;1,29;3,58
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Lajovic D.;Berankis R.;39;92;1585;839;6;3;6;3;;;;;;;2;0;Completed;1,44;2,75;1,43;3,05;1,5;3,05;1,44;2,77
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Verdasco F.;Pouille L.;107;84;755;892;7;5;6;2;;;;;;;2;0;Completed;2,1;1,72;2,16;1,76;2,2;1,8;2,09;1,73
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Martin A.;O Connell C.;119;129;673;609;3;6;7;6;7;5;;;;;2;1;Completed;1,8;2;1,85;2,05;1,9;2,11;1,8;1,99
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Monteiro T.;Albot R.;79;88;936;870;6;2;6;2;;;;;;;2;0;Completed;1,33;3,4;1,43;3,02;1,47;4,2;1,36;3,12
28;Belgrade;Belgrade Open;24/05/2021;ATP250;Outdoor;Clay;1st Round;3;Carballes Baena R.;Rinderknech A.;98;117;794;677;6;0;6;4;;;;;;;2;0;Completed;1,66;2,2;1,72;2,24;1,75;2,3;1,67;2,16
28;Belgrade;Belgrade Open;25/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Coria F.;Cuevas P.;96;91;808;846;6;3;6;2;;;;;;;2;0;Completed;3,5;1,3;3,53;1,35;3,85;1,35;3,51;1,3
28;Belgrade;Belgrade Open;25/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Djokovic N.;Moraing M.;1;253;11063;241;6;2;7;6;;;;;;;2;0;Completed;1,01;26;1,01;26,14;1,02;30;1,01;20,21
28;Belgrade;Belgrade Open;25/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Molcan A.;Krstin P.;255;285;237;198;6;0;6;0;;;;;;;2;0;Completed;1,25;4;1,26;4,32;1,3;4,4;1,24;4,03
28;Belgrade;Belgrade Open;25/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Verdasco F.;Mannarino A.;107;36;755;1651;7;6;6;0;;;;;;;2;0;Completed;1,44;2,75;1,43;3,07;1,5;3,57;1,42;2,85
28;Belgrade;Belgrade Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Delbonis F.;Monteiro T.;52;79;1170;936;7;6;3;6;6;4;;;;;2;1;Completed;1,66;2,2;1,65;2,39;1,69;2,63;1,62;2,27
28;Belgrade;Belgrade Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Martin A.;Basilashvili N.;119;31;673;1785;6;1;4;6;7;6;;;;;2;1;Completed;2,75;1,44;2,86;1,48;2,9;1,49;2,75;1,44
28;Belgrade;Belgrade Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Lajovic D.;Chardy J.;39;58;1585;1123;6;3;6;4;;;;;;;2;0;Completed;1,8;2;1,83;2,09;2;2,15;1,8;2
28;Belgrade;Belgrade Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Carballes Baena R.;Monfils G.;98;15;794;2713;6;1;3;6;7;6;;;;;2;1;Completed;1,9;1,9;1,92;1,99;1,92;2,05;1,84;1,96
28;Belgrade;Belgrade Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Molcan A.;Verdasco F.;255;107;237;755;6;2;6;0;;;;;;;2;0;Completed;2;1,8;2,05;1,86;2,2;1,89;2,02;1,79
28;Belgrade;Belgrade Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Djokovic N.;Coria F.;1;96;11063;808;6;1;6;0;;;;;;;2;0;Completed;1,02;19;1,03;19,09;1,04;21;1,02;14,76
28;Belgrade;Belgrade Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Martin A.;Lajovic D.;119;39;673;1585;3;6;6;3;6;4;;;;;2;1;Completed;3,4;1,33;3,56;1,34;3,6;1,36;3,35;1,32
28;Belgrade;Belgrade Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Delbonis F.;Carballes Baena R.;52;98;1170;794;;;;;;;;;;;;;Walkover;1,44;2,75;1,48;2,86;1,5;2,89;1,44;2,77
28;Belgrade;Belgrade Open;28/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Djokovic N.;Martin A.;1;119;11063;673;6;1;4;6;6;0;;;;;2;1;Completed;1,02;19;1,02;25,06;1,03;25,06;1,01;16,91
28;Belgrade;Belgrade Open;28/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Molcan A.;Delbonis F.;255;52;237;1170;4;6;6;4;6;4;;;;;2;1;Completed;2,5;1,53;2,71;1,53;2,85;1,62;2,51;1,52
28;Belgrade;Belgrade Open;29/05/2021;ATP250;Outdoor;Clay;The Final;3;Djokovic N.;Molcan A.;1;255;11063;237;6;4;6;3;;;;;;;2;0;Completed;1,02;19;1,04;16,89;1,05;26;1,02;14,21
29;Parma;Emilia-Romagna Open;23/05/2021;ATP250;Outdoor;Clay;1st Round;3;Paul T.;Travaglia S.;55;77;1155;939;7;5;6;4;;;;;;;2;0;Completed;1,57;2,37;1,56;2,57;1,65;2,6;1,57;2,38
29;Parma;Emilia-Romagna Open;23/05/2021;ATP250;Outdoor;Clay;1st Round;3;Cobolli F.;Giron M.;429;82;93;900;3;6;7;6;7;6;;;;;2;1;Completed;2,2;1,66;2,36;1,65;2,45;1,76;2,26;1,63
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Cecchinato M.;Brancaccio R.;104;336;773;142;6;3;7;6;;;;;;;2;0;Completed;1,16;5;1,16;6;1,18;6,5;1,15;5,35
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Korda S.;Seppi A.;63;95;1043;811;6;3;6;4;;;;;;;2;0;Completed;1,16;5;1,15;6,2;1,21;6,5;1,15;5,35
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Musetti L.;Mager G.;76;85;940;879;4;6;6;1;6;2;;;;;2;1;Completed;1,5;2,62;1,49;2,81;1,53;2,85;1,49;2,61
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Gombos N.;Ruusuvuori E.;87;74;871;951;7;6;5;7;6;3;;;;;2;1;Completed;1,44;2,75;1,45;2,94;1,47;3;1,43;2,77
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Nishioka Y.;Querrey S.;60;67;1113;1023;3;6;6;3;7;6;;;;;2;1;Completed;1,28;3,75;1,28;4,05;1,3;4,2;1,26;3,8
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Gasquet R.;Altmaier D.;51;145;1188;516;6;3;6;3;;;;;;;2;0;Completed;1,61;2,3;1,73;2,21;1,74;2,4;1,65;2,22
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Vesely J.;Johnson S.;71;86;971;878;7;6;6;2;;;;;;;2;0;Completed;1,36;3,2;1,37;3,35;1,41;3,4;1,35;3,15
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Martinez P.;Simon G.;102;69;776;995;6;0;6;4;;;;;;;2;0;Completed;1,33;3,4;1,31;3,75;1,35;3,8;1,3;3,46
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Bedene A.;Caruso S.;54;81;1166;906;6;4;7;6;;;;;;;2;0;Completed;1,36;3,2;1,45;2,95;1,45;3,25;1,39;2,99
29;Parma;Emilia-Romagna Open;25/05/2021;ATP250;Outdoor;Clay;1st Round;3;Munar J.;Ymer M.;80;103;907;774;6;3;7;6;;;;;;;2;0;Completed;1,53;2,5;1,59;2,5;1,73;2,6;1,56;2,42
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Struff J.L.;Cobolli F.;42;429;1500;93;6;4;4;6;7;6;;;;;2;1;Completed;1,25;4;1,27;4,21;1,3;4,45;1,25;3,91
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Gombos N.;Ramos-Vinolas A.;87;38;871;1595;6;3;6;7;6;2;;;;;2;1;Completed;2,5;1,53;2,62;1,56;2,69;1,6;2,52;1,52
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Gasquet R.;Martinez P.;51;102;1188;776;6;3;3;6;6;3;;;;;2;1;Completed;2,5;1,53;2,25;1,72;2,5;1,74;2,22;1,65
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Munar J.;Paire B.;80;40;907;1544;7;5;3;1;;;;;;;1;0;Retired;1,4;3;1,43;3,1;1,43;3,33;1,37;3,04
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Cecchinato M.;Bedene A.;104;54;773;1166;7;5;6;2;;;;;;;2;0;Completed;1,8;2;1,85;2,06;2;2,15;1,81;1,99
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Paul T.;Vesely J.;55;71;1155;971;6;7;7;6;6;3;;;;;2;1;Completed;1,33;3,4;1,4;3,2;1,41;3,6;1,34;3,23
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Nishioka Y.;Musetti L.;60;76;1113;940;6;3;6;2;;;;;;;2;0;Completed;3,4;1,33;3,08;1,43;3,45;1,43;3,13;1,36
29;Parma;Emilia-Romagna Open;26/05/2021;ATP250;Outdoor;Clay;2nd Round;3;Korda S.;Sonego L.;63;28;1043;2132;6;1;7;5;;;;;;;2;0;Completed;2,62;1,5;2,69;1,53;2,93;1,56;2,58;1,5
29;Parma;Emilia-Romagna Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Munar J.;Gasquet R.;80;51;907;1188;6;1;6;1;;;;;;;2;0;Completed;1,61;2,3;1,71;2,27;1,71;2,41;1,63;2,25
29;Parma;Emilia-Romagna Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Cecchinato M.;Gombos N.;104;87;773;871;6;3;6;1;;;;;;;2;0;Completed;1,44;2,75;1,41;3,16;1,5;3,16;1,41;2,89
29;Parma;Emilia-Romagna Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Paul T.;Struff J.L.;55;42;1155;1500;6;2;6;4;;;;;;;2;0;Completed;1,9;1,9;1,98;1,92;2,05;2;1,92;1,88
29;Parma;Emilia-Romagna Open;27/05/2021;ATP250;Outdoor;Clay;Quarterfinals;3;Korda S.;Nishioka Y.;63;60;1043;1113;6;3;6;3;;;;;;;2;0;Completed;1,44;2,75;1,45;2,97;1,49;3,08;1,43;2,8
29;Parma;Emilia-Romagna Open;28/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Cecchinato M.;Munar J.;104;80;773;907;7;6;1;6;6;1;;;;;2;1;Completed;1,72;2,1;1,78;2,16;2;2,2;1,75;2,08
29;Parma;Emilia-Romagna Open;28/05/2021;ATP250;Outdoor;Clay;Semifinals;3;Korda S.;Paul T.;63;55;1043;1155;6;3;6;3;;;;;;;2;0;Completed;1,66;2,2;1,67;2,36;1,7;2,4;1,64;2,25
29;Parma;Emilia-Romagna Open;29/05/2021;ATP250;Outdoor;Clay;The Final;3;Korda S.;Cecchinato M.;63;104;1043;773;6;2;6;4;;;;;;;2;0;Completed;1,61;2,3;1,62;2,46;1,67;2,49;1,59;2,35
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Fognini F.;Barrere G.;29;122;1933;644;6;4;6;1;6;4;;;;;3;0;Completed;1,25;4;1,27;4,26;1,32;4,26;1,27;3,8
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Carreno Busta P.;Gombos N.;12;81;3085;912;6;3;6;4;6;3;;;;;3;0;Completed;1,12;6;1,13;7,01;1,19;7,01;1,13;6,09
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Couacaud E.;Gerasimov E.;177;79;400;937;7;6;6;4;6;3;;;;;3;0;Completed;1,66;2,2;1,71;2,27;1,71;2,52;1,61;2,33
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Laaksonen H.;Hanfmann Y.;150;96;498;822;6;1;6;3;4;6;6;2;;;3;1;Completed;2,1;1,72;2,41;1,64;2,45;1,94;2,21;1,68
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Bautista Agut R.;Vilella Martinez M.;11;183;3215;393;6;4;6;4;6;2;;;;;3;0;Completed;1,12;6;1,11;8,04;1,14;10,75;1,09;7,67
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Pella G.;Galan D.E.;61;107;1114;764;6;3;7;6;7;5;;;;;3;0;Completed;3,2;1,36;3,4;1,37;3,4;1,44;3,15;1,36
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Kecmanovic M.;Evans D.;48;27;1384;2195;1;6;6;3;6;3;6;4;;;3;1;Completed;2,5;1,53;2,37;1,66;2,88;1,66;2,46;1,55
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Andujar P.;Thiem D.;68;4;1020;8445;4;6;5;7;6;3;6;4;6;4;3;2;Completed;7;1,1;9,48;1,09;10;1,11;7,73;1,09
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Khachanov K.;Vesely J.;25;71;2280;976;6;1;6;2;6;3;;;;;3;0;Completed;1,3;3,5;1,24;4,6;1,32;4,6;1,23;4,17
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Fucsovics M.;Simon G.;44;69;1456;995;6;4;6;1;7;6;;;;;3;0;Completed;1,1;7;1,13;7,35;1,13;7,5;1,11;6,79
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Nishikori K.;Giannessi A.;49;159;1318;458;6;4;6;7;6;3;4;6;6;4;3;2;Completed;1,12;6;1,15;6,34;1,16;8;1,12;6,29
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Garin C.;Londero J.I.;23;102;2350;793;3;6;6;4;7;6;6;2;;;3;1;Completed;1,06;10;1,08;10,16;1,09;13;1,06;9,57
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Mcdonald M.;Ruusuvuori E.;119;75;675;951;4;6;6;3;7;6;6;3;;;3;1;Completed;1,3;3,5;1,31;3,83;1,41;4;1,3;3,59
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Giron M.;Dimitrov G.;84;17;900;2521;2;6;4;6;7;5;3;0;;;1;2;Retired;4;1,25;5,07;1,21;5,07;1,26;4,52;1,21
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Djere L.;Moutet C.;55;73;1168;968;6;3;6;7;7;6;7;5;;;3;1;Completed;1,8;2;1,81;2,11;1,87;2,25;1,77;2,05
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Zverev A.;Otte O.;6;152;6990;485;3;6;3;6;6;2;6;2;6;0;3;2;Completed;1,04;13;1,05;14,47;1,05;18;1,03;12,73
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Davidovich Fokina A.;Kukushkin M.;46;106;1408;772;6;4;6;4;6;3;;;;;3;0;Completed;1,03;15;1,04;14,9;1,05;17,75;1,03;12,7
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Safiullin R.;Taberner C.;182;137;393;555;7;6;1;6;6;0;6;2;;;3;1;Completed;3,75;1,28;3,88;1,3;4,9;1,32;3,79;1,27
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Van De Zandschulp B.;Hurkacz H.;154;20;478;2498;6;7;6;7;6;2;6;2;6;4;3;2;Completed;2,37;1,57;2,65;1,55;2,66;1,61;2,48;1,55
30;Paris;French Open;30/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Tsitsipas S.;Chardy J.;5;60;7500;1123;7;6;6;3;6;1;;;;;3;0;Completed;1,02;17;1,02;21,59;1,04;25;1,01;16,8
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Sinner J.;Herbert P.H.;19;85;2500;897;6;1;4;6;6;7;7;5;6;4;3;2;Completed;1,11;6,5;1,14;6,77;1,18;7;1,12;6,3
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Johnson S.;Tiafoe F.;88;74;878;963;6;7;3;6;6;4;6;2;6;1;3;2;Completed;5;1,16;5,34;1,19;5,75;1,2;5,04;1,17
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Krajinovic F.;Marterer M.;41;215;1524;322;6;4;6;1;7;6;;;;;3;0;Completed;1,5;2,62;1,48;2,86;1,52;2,86;1,48;2,66
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Monteiro T.;Cerundolo F.;80;117;936;688;6;3;6;4;6;3;;;;;3;0;Completed;1,66;2,2;1,63;2,44;1,73;2,47;1,62;2,31
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Mager G.;Gojowczyk P.;87;134;879;566;6;2;3;6;6;4;7;5;;;3;1;Completed;2,62;1,5;;;1,48;8;1,28;5,34
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Isner J.;Querrey S.;34;67;1730;1023;7;6;6;3;6;4;;;;;3;0;Completed;1,28;3,75;1,26;4,39;1,29;4,39;1,25;3,95
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Delbonis F.;Albot R.;51;89;1225;870;6;1;2;6;6;0;6;1;;;3;1;Completed;1,14;5,5;1,2;5,32;1,2;5,8;1,17;5,13
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Ruud C.;Paire B.;16;40;2690;1544;5;7;6;2;6;1;7;6;;;3;1;Completed;1,05;11;1,06;12,51;1,06;15;1,05;11,37
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Norrie C.;Fratangelo B.;45;198;1430;354;7;5;7;6;6;2;;;;;3;0;Completed;1,2;4,5;1,24;4,56;1,25;5,1;1,21;4,43
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Paul T.;O Connell C.;52;129;1225;611;6;2;6;4;4;6;4;6;10;8;3;2;Completed;1,3;3,5;1,24;4,55;1,33;4,55;1,25;3,96
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Medvedev D.;Bublik A.;2;37;9793;1613;6;3;6;3;7;5;;;;;3;0;Completed;1,4;3;1,43;3,05;1,46;3,06;1,41;2,92
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Munar J.;Thompson J.;72;64;974;1042;6;7;6;1;7;6;6;4;;;3;1;Completed;1,08;8;1,14;6,73;1,14;8,5;1,1;7,24
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Opelka R.;Martin A.;35;108;1726;760;6;3;6;2;6;4;;;;;3;0;Completed;1,4;3;1,45;3;1,51;3;1,42;2,87
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Basilashvili N.;Lajovic D.;31;39;1785;1585;6;4;6;3;0;6;6;2;;;3;1;Completed;1,66;2,2;1,7;2,28;1,74;2,29;1,68;2,2
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Martinez P.;Korda S.;103;50;793;1289;6;4;6;2;6;2;;;;;3;0;Completed;3,4;1,33;3,42;1,37;3,84;1,38;3,33;1,33
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Alcaraz C.;Zapata Miralles B.;97;128;815;631;6;3;2;6;6;1;7;6;;;3;1;Completed;1,28;3,75;1,32;3,74;1,32;3,95;1,29;3,63
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Majchrzak K.;Cazaux A.;126;452;636;87;6;4;2;6;6;4;6;4;;;3;1;Completed;1,53;2,5;1,64;2,42;1,64;2,61;1,57;2,41
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Federer R.;Istomin D.;8;204;5605;343;6;2;6;4;6;3;;;;;3;0;Completed;1,12;6;1,12;7,76;1,13;7,76;1,11;6,64
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Harris L.;Sonego L.;54;28;1198;2132;7;5;6;4;6;4;;;;;3;0;Completed;5,5;1,14;6,75;1,14;6,75;1,17;5,8;1,14
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Cilic M.;Rinderknech A.;47;118;1388;677;7;6;6;1;6;2;;;;;3;0;Completed;1,72;2,1;1,77;2,18;1,8;2,2;1,73;2,12
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Fritz T.;Sousa J.;33;114;1760;714;6;4;6;2;6;4;;;;;3;0;Completed;1,12;6;1,18;5,59;1,18;6,75;1,14;5,89
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Koepfer D.;Bourgue M.;59;197;1134;359;6;3;6;3;6;4;;;;;3;0;Completed;1,25;4;1,26;4,29;1,28;4,4;1,24;4,08
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Musetti L.;Goffin D.;76;13;950;2875;6;0;7;5;7;6;;;;;3;0;Completed;1,66;2,2;1,75;2,2;1,76;2,3;1,71;2,16
30;Paris;French Open;31/05/2021;Grand Slam;Outdoor;Clay;1st Round;5;Nishioka Y.;Tsonga J.W.;57;77;1142;947;6;4;6;2;3;6;7;6;;;3;1;Completed;1,22;4,33;1,26;4,36;1,26;4,8;1,22;4,3
